SNO,Author,Title,Year,Department,Course,
6796,"CLARK, AUDREY N.",THE PENGUIN DICTIONARY OF GEOGRAPHY /,2005,ECE,ECE,
6807,"CUDDON, J.A.",THE PENGUIN DICTIONARY OF LITERARY TERMS AND LITERARY THEORY /,2009,ECE,MTECE_VLSI,
6805,"MAUNTER, THOMAS",THE PENGUIN DICTIONARY OF PHILOSOPHY /,1996,ECE,ECE,
6795,"REBER, ARTHUR S.",THE PENGUIN DICTIONARY OF PSYCHOLOGY /,2005,ECE,ECE,
6800,"JALAN, BIMAL",THE PENGUIN GUIDE TO THE COUNTRIES OF THE WORLD /,2016,ECE,DECE,
8203,"BRIEN, DEREK O.",THE PENGUIN INDIA REFERENCE YEAR BOOK 2007 /,2006,ECE,ECE,
7423,"KLEIN, GARY",THE POWER OF INTUITION /,2016,ECE,DECE,
7545,"KENNY, CEDRIC M.",THE POWER OF SPOKEN ENGLISH /,2001,ECE,CSE,
8247,"GILLHAM, BILL",THE RESEARCH INTERVIEWS /,2016,ECE,ECE,
6770,"RIDGWAY, NICOLE",THE RUNNING OF THE BULLS /,1994,ECE,ECE,
6930,"BOND, RUSKIN",THE RUSKIN BOND OMNIBUS /,1995,ECE,ECE,
7902,"HILL, DAVID",THE SCIENCE AND ART OF EFFECTIVE COMMUNICATION GETTING HEARD /,1989,ECE,EEE,
6975,"MONTESSORI, MARIA",THE SECRET OF CHILDHOOD /,2006,ECE,ECE,
6991,HACKETT PENNY,THE SELECTION INTERVIEW /,2007,ECE,ECE,
7264,"DURANT, WILL",THE STORY OF PHILOSOPHY /,2008,ECE,ECE,
8141,"TREMBLY, J.P.",THE THEORY AND PRACTICE OF COMPILER WRITING /,2005,ECE,ECE,
7520,"STIGLER, GEORGE J.",THE THEORY OF PRICE /,1997,ECE,ECE,
6743,"CUTLER, ANN",THE TRACHTENBERG SPEED SYSTEM OF BASIC MATHEMATICS /,2005,ECE,ECE,
6954,"HAWKING, STEPHEN W.",THE UNIVERSE IN A NUTSHELL /,2008,ECE,ECE,
6766,"HUSELID, MARK A.",THE WORKFORCE SCORE CARD /,2001,ECE,ECE,
7823,"REMMERT, REINHOLD",THEORY OF COMPLEX FUNCTIONS /,2001,ECE,ECE,
38709,"SRINIVASULU,  N.",THEORY OF STRUCTURES /,2016,ECE,CSE,
7561,"WARBURTON, NIGEL",THINKING FROM A-Z /,2013,ECE,ECE,
7031,"ECKEL, BRUCE",THINKING IN JAVA /,2000,ECE,ECE,
7402,BHEL,TRANSFORMERS /,1989,ECE,EEE,
6985,"BELL, ADRYAN",TRANSFORMING YOUR WORKPLACE /,1999,ECE,ECE,
7563,"SINGH, S.P.",TRUTH AND BEYOND /,1999,ECE,EEE,
6749,"PATTABIRAM, B.V.",TURNING POINT /,2002,ECE,ECE,
7023,"MONCUR, MICHAEL",TY JAVA SCRIPT IN 24 HOURS /,,ECE,ECE,
8056,"KIMMEL, PAUL",UML DEMYSTIFIED /,2005,ECE,ECE,
6980,"RAO, C.N.R.",UNDERSTANDING CHEMISTRY /,1975,ECE,ECE,
7118,"HELD, GILBERT",UNDERSTANDING DATA COMMUNICATIONS /,2010,ECE,ECE,
7789,"KAMM, LAWRENCE J.",UNDERSTANDING ELECTRO MECHANICAL ENGINEERING /,2003,ECE,ECE,
7846,"FINEMAN, STEPHEN",UNDERSTANDING EMOTION AT WORK /,2007,ECE,ECE,
7356,"KARTALOPOULOS, STAMATIOS V.",UNDERSTANDING NEURAL NETWORKS AND FUZZY LOGIC /,2006,ECE,ECE,
7843,"GARG, AKANKSHA JAIN",UNDERSTANDING VERBAL & AWA /,2006,ECE,ECE,
8205,"CHOPRA, J.K.",UNIQUE QUINTESENCES OF GENERAL STUDIES MANUAL 2007 - 1 /,2006,ECE,ECE,
8361,"DAS, SUMITABHA",UNIX :,2002,ECE,EEE,
8214,"KANETKAR, YASHAVANT P.",UNIX SHELL PROGRAMMING /,2006,ECE,ECE,
8097,"ZACKER, CRAIG",UPGRADING & TROUBLE SHOOTING NETWORKS :,1977,ECE,ECE,
8001,"AXELSON, JAN",USB COMPLETE /,2012,ECE,ECE,
6906,"FITZGERALD, NEIL",USING BUSINESS OBJECTS CRYSTAL REPORTS XI /,2004,ECE,ECE,
8253,"LITISSELITTI, LIA",USING FOCUS GROUPS IN RESEARCH /,2002,ECE,EEE,
7223,"RAJPUT, R.K.",UTILISATION OF ELECTRICAL POWER /,2006,ECE,ECE,
6786,"AGGARWAL, R.S.",VERBAL AND NON VERBAL REASONING /,2007,ECE,ECE,
8040,"COHEN, BEN",VHDL :,2003,ECE,ECE,
7922,"BALACHANDRAN, BAAKUMAR",VIBRATIONS /,2003,ECE,EEE,
7426,BRITANNICA LEARNING LIBRARY,VIEWS OF AFRICA /,2016,ECE,DECE,
7429,BRITANNICA LEARNING LIBRARY,"VIEWS OF ASIA, USTRALIA AND NEW ZEALAND / ",2016,ECE,DECE,
7430,BRITANNICA LEARNING LIBRARY,VIEWS OF EUROPE /,2016,ECE,DECE,
7440,BRITANNICA LEARNING LIBRARY,VIEWS OF THE AMERICAS /,2008,ECE,ECE,
6752,"VEERANDRANATH, YANDAMURI",VIJAYA RAHASYAALU /,2006,ECE,ECE,
6753,"VEERANDRANATH, YANDAMURI",VIJAYANIKI 5 METLU /,2001,ECE,ECE,
7306,"GUPTA, SANJAY",VIRTUAL INSTRUMENTATION USING LAB VIEW /,2003,ECE,ECE,
6914,SYBEX,VISUAL BASIC .NET COMPLETE /,2001,ECE,CSE,
6910,"KIMMEL, PAUL",VISUAL BASIC .NET UNLEASHED /,1990,ECE,ECE,
7151,"GOTTFRIED, BYRON S.",VISUAL BASIC /,2001,ECE,ECE,
7074,"BRIERLEY, ERIC",VISUAL BASIC 5 /,,ECE,ECE,
6902,SYBEX,VISUAL BASIC 6 COMPLETE /,2006,ECE,ECE,
7110,"THAYER, ROB",VISUAL BASIC 6 UNLEASHED /,,ECE,ECE,
7134,"GUPTA, SOMA DAS",VISUAL BASIC PROJECT /,1998,ECE,ECE,
8058,"MULLER, JOHN PAUL",VISUAL C++ 6 /,2006,ECE,ECE,
8045,"BAYOUMI, MAGDY A.",VLSI DESIGN METHODOLOGIES FOR DIGITAL SIGNAL PROCESSING ARCHITECTURES /,2004,ECE,ECE,
7685,"KESHAB PARHI, K.",VLSI DIGITAL SIGNAL PROCESSING SYSTEMS /,2006,ECE,ECE,
8039,"ITOH, KIYOO",VLSI MEMORY CHIP DESIGN /,2002,ECE,ECE,
6944,"TOLSTOY, LEO",WAR AND PEACE /,2008,ECE,ECE,
8026,"BERGH, JORAN",WAVELETS /,2000,ECE,ECE,
7522,"RICHARDSON, ANDREW",WCDMA DESIGN HANDBOOK /,2007,ECE,ECE,
8125,"MENDS, EMILIA",WEB ENGINEERING /,2004,ECE,ECE,
6911,"LEMAY, LAURA",WEB PUBLISHING WITH HTML 4 IN 21 DAYS /,1990,ECE,ECE,
7004,"LYNCH, PATRICK J.",WEB STYLE GUIDE /,2004,ECE,ECE,
6925,"WEBSTER, MARRIAM",WEBSTERS THIRD NEW INTERNATIONAL DICTIONARY (UNABRIDGED) /,2007,ECE,ECE,
7291,"GUPTA, KAILASH N.",WELDING TECHNOLOGY /,2002,ECE,ECE,
6806,"SHARMA, ROBIN S.",WHO WILL CRY WHEN YOU DIE /,2003,ECE,ECE,
6755,"GOFFEE, ROB",WHY SHOULD ANY ONE BE LED BY YOU /,2009,ECE,ECE,
7441,BRITANNICA LEARNING LIBRARY,WILDLIFE WONDERS /,2002,ECE,ECE,
7056,"GARDINIER, KENTON",WINDOWS 2000 /,2002,ECE,EEE,
7057,"MATHEWS, MARTIN S.",WINDOWS SERVER 2003 /,2001,ECE,ECE,
8268,"KOTECHA, HARSHAD",WINDOWS XP /,2002,ECE,EEE,
7005,"KALAM, ABDUL, A.P.J.",WINGS OF FIRE /,2004,ECE,ECE,
7851,"LYLES, DICK",WINNING HABITS /,2005,ECE,ECE,
7952,"GUIZANI, MOHSEN",WIRELESS COMMUNICATION SYSTEMS AND NETWORKS /,2008,ECE,CSE,
7504,"KIMBARK, EDWARD WILSON",WIRELESS COMMUNICATIONS AND NETWORKS /,2005,ECE,ECE,
6988,"HARDINGHAM, ALISON",WORKING IN TEAMS /,2001,ECE,ECE,
7816,"NAGARAJ, GEETHA",WRITE TO COMMUNICATE /,2004,ECE,MBA,
7592,"WOOLF, JUDITH",WRITING ABOUT LIERATURE /,2006,ECE,ECE,
8264,"BOWDEN, JOHN",WRITING GOOD REPORTS /,2015,ECE,ECE,
8262,"SHERIDAN, SALLYANN",WRITING GREAT COPY /,2006,ECE,EEE,
6892,"KANETKAR, YASHAVANT P.",WRITING TSRS THROUGH C /,2006,ECE,ECE,
6812,"MATHEW, K.M.",YEAR BOOK 2006 /,2008,ECE,CSE,
8944,"GNADIG, P.",200 PUZZLING PHYSICS PROBLEMS /,2006,EEE,EEE,
9345,"HAYNES, CYNDI",2002 QUESTIONS AND ANSWERS FOR LOVERS /,2016,EEE,EEE,
9347,"HAYNES, CYNDI",2002 ROMANTIC IDEAS /,2001,EEE,EEE,
9344,"HAYNES, CYNDI","2002 WAYS TO FIND, ATTRACT AND KEEP A MATE / ",2008,EEE,EEE,
9346,"HAYNES, CYNDI",2002 WAYS TO SAY I LOVE YOU /,,EEE,EEE,
8416,"KESAVA, SUMIT",3G NETWORKS :,1999,EEE,DEEE,
9141,"ROY, ARUNDHATI",43447 :,2016,EEE,DEEE,
8507,"CALCUTTA, DAVID",8051 MICROCONTROLLERS AN APPLICATIONS BASED INTRODUCTION /,1992,EEE,EEE,
9437,"BAKSHI, R.N.",A COURSE IN ENGLISH GRAMMER /,2006,EEE,EEE,
9408,"KRISHNAN, MALATHI",A COURSE IN GRAMMAR AND COMPOSITION :,2004,EEE,EEE,
9407,"NAGARAJ, GEETHA",A COURSE IN GRAMMAR AND COMPOSITION :,2003,EEE,H&S,
9419,"SASIKUMAR, V.",A COURSE IN LISTENING AND SPEAKING /,2000,EEE,EEE,
9092,"SCHUR, NORMAN W.",A DICTIONARY OF CHALLENGE WORDS /,2016,EEE,DEEE,
9220,"BAKHTIAR, DADABHOY",A DICTIONARY OF DATES /,2004,EEE,EEE,
9226,"NAIR, KEV",A DICTIONARY OF ESSENTIAL FLUENCY PHRASES /,2000,EEE,EEE,
8908,"HOLDER, R.W.",A DICTIONARY OF EUPHEMISMS /,2003,EEE,EEE,
9386,"FOWLER, ROGER",A DICTIONARY OF MODEERN CRITICAL TERMS /,2005,EEE,EEE,
9155,"FOWLER, H.W.",A DICTIONARY OF MODERN ENGLISH USAGE /,2012,EEE,ECE,
8932,"FOWLER, HENRY",A DICTIONARY OF MODERN ENGLISH USAGE /,2004,EEE,EEE,
8725,"WILSON, R.A.",A DICTIONARY OFTECHNICAL TERMS /,1996,EEE,EEE,
9198,TICKOO,A FUNCTIONAL GRAMMAR WITH USAGE AND COMPOSITION /,,EEE,ECE,
9404,"TICKOO, M.L.",A FUNCTIONAL GRAMMAR WITH USAGE AND COMPOSITION /,2004,EEE,ME,
9348,"BRIDGES, JOHN",A GENTLEMAN ENTERTAINS /,2005,EEE,EEE,
9343,"BRIDGES, JOHN",A GENTLEMAN GETS DRESSED UP /,,EEE,EEE,
9405,"MITTIAS, W.H.",A GRAMMAR OF MODERN ENGLISH /,2005,EEE,EEE,
9239,"FOLLET, WILSON",A GUIDE TO AMERICAN USAGE /,2000,EEE,EEE,
9425,"AKHILL, L.",A GUIDE TO CORRECT ENGLISH /,2005,EEE,H&S,
9091,"JOIA, ALEX DED",A GUIDE TO HALLIDAY :,2016,EEE,DEEE,
9434,"KRISHNASWAMY, N.",A GUIDE TO MODERN ENGLISH GRAMMAR USAGE & COMPOSITION /,2005,EEE,EEE,
9204,"RAVI, MEERA",A GUIDE TO STUDY SKILLS /,2015,EEE,EEE,
9409,"WIJESINHA, RAJEEVA",A HAND BOOK OF ENGLISH GRAMMAR /,1997,EEE,EEE,
9424,"FLESH, RUDOLF",A NEW GUIDE TO BETTER WRITING /,2005,EEE,EEE,
9393,"FLESCH, RUDOLF",A NEW WAY TO BETTER ENGLISH /,2005,EEE,H&S,
9423,"WOOD, F.T.",A REMEDIAL ENGLISH GRAMMER FOR FOREIGN STUDENTS /,2005,EEE,EEE,
9421,"HERNDON, JEANNE H.",A SERVEY OF MODERN GRAMMARS /,2015,EEE,EEE,
9200,"WARNER, ALAN",A SHORT GUIDE TO ENGLISH STYLE /,2004,EEE,EEE,
9097,"JOSPESH, K.V.",A TEXT BOOK ENGLISH GRAMMAR AND USAGE /,2016,EEE,DEEE,
8581,"SANKARAIAH, C.",A TEXT BOOK OF ENGINEERING MATHEMATICS - 3 /,2008,EEE,EEE,
39127,"HIMAJA,  I.",A TEXT BOOK OF MICROCONTROLLERS & APPLICATIONS /,2017,EEE,CSE,
38523,"RAGHU VAMSI,  M.",A TEXT BOOK OF MICROCONTROLLERS & APPLICATIONS /,1999,EEE,DEEE,
38528,"RAGHU VAMSI,  M.",A TEXT BOOK OF POWER ELECTRONICS /,1999,EEE,DMEC,
38518,"RAJALINGAM,  M.",A TEXT BOOK OF POWER SYSTEMS - 3 :,1999,EEE,DMEC,
39468,"CHAKRABARTI,  ABHIJIT",A TEXT BOOK ON POWER SYSTEM ENGINEERING /,2016,EEE,CSE,
9249,KRISHNAMURTHI,A TIMELESS SPRING /,2006,EEE,EEE,
9251,"KRISHNAMURTHI, J.",A WHOLLY DIFFERENT WAY OF LIVING /,2003,EEE,ECE,
39090,"NARSI REDDY,  V.",A.C. MACHINES - 2 /,2017,EEE,CSE,
39092,"RAJALINGAM,  M.",A.C. MACHINES - 2 /,2017,EEE,CSE,
9019,"LLOYD, SAM R.",ACCOUNTABILITY /,2008,EEE,EEE,
9072,"ASHTON, ROBERT",ACHIEVING BUSINESS ALCHEMY IN A WEEK /,2016,EEE,DCSE,
8709,"SAILENDRA KUMAR, G.",ADVANCED COMMUNICATIONS SYSTEM /,2007,EEE,EEE,
8779,"CILETTI MICHAEL, D.",ADVANCED DIGITAL DESIGN WITH THE VERILOG HDL /,2008,EEE,EEE,
8977,"MINKOVA, DONKA",ALLITERATION AND SOUND CHANGE IN EARLY ENGLISH /,2008,EEE,EEE,
9115,"VANDERBILT, AMY",AMY VANDERBITTS ETIQUETTE /,2016,EEE,DEEE,
8488,"HAYKIN, SIMON",AN INTRODUCTION TO ANALOG AND DIGITAL COMMUNICATIONS /,2002,EEE,EEE,
8425,"MANSFIELD, KENNETH C.",AN INTRODUCTION TO COMPUTER NETWORKING /,2012,EEE,EEE,
9207,"HALLIDAY, M.A.K.",AN INTRODUCTION TO FUNCTIONAL GRAMMAR /,2006,EEE,EEE,
9090,"WEST, HENERY R.",AN INTRODUCTION TO MILLS UTILITARIAN ETHICS /,2016,EEE,DEEE,
9185,"WOOD, FREDERICK T.",AN OUTLINE HISTORY OF ENGLISH LANGUAGE /,2005,EEE,EEE,
8727,"PALLAS-ARNEY, RAMON",ANALOG SIGNAL PROCESSING /,2001,EEE,ECE,
8635,"PILLAI, S.K.",ANALYSIS OF THYRISTOR POWER CONDITIONED MOTORS /,2008,EEE,EEE,
9058,"MASON, ROGER",ANALYZING FINANCIAL STATEMENTS IN A WEEK /,2016,EEE,DCSE,
8957,"KROEGAR, PAUL R.",ANALYZING SYNTAX /,2001,EEE,EEE,
8771,"LARMAN, CRAIG",APPLYING UML AND PATTERNS :,2004,EEE,EEE,
9153,"BARRETT, JIM","APTITUDE, PERSONALITY AND MOTIVATION TESTS / ",2011,EEE,ECE,
8793,"PADHY, N.P.",ARTIFICIAL INTELLIGENCE AND INTELLIGENT SYSTEMS /,2000,EEE,EEE,
8951,"LUOMA, SARI",ASSESSING SPEAKING /,2016,EEE,DEEE,
9056,"MICHELLI, DENA",ASSETIVENESS IN A WEEK /,2016,EEE,DCSE,
8407,"KASERA, SUMIT",ATM NETWORK /,2013,EEE,CSE,
8490,"KUO, BENJAMIN C.",AUTOMATIC CONTROL SYSTEMS /,2000,EEE,EEE,
9031,"DICKEY, TERRY",BAISC BUDGETING /,1999,EEE,CSE,
9064,"BOURNE, MIKE",BALANCED SCORE CARD IN A WEEK /,2016,EEE,DCSE,
8544,"PRAVEEN, BABU G.",BASIC CONCEPTS OF INFORMATION TECHNOLOGY WORKSHOP /,2016,EEE,DEEE,
43150,"BHARADHWAJAN,  G.B.",BASIC ELECTRICAL & ELECTRONICS ENGINEERING /,2020,EEE,DH&S,
43230,"RAJESH,  M.P.",BASIC ELECTRICAL & ELECTRONICS ENGINEERING /,2020,EEE,DH&S,
45618,RAMANA PILLA,BASIC ELECTRICAL & ENGINEERING ELECTRONICS ENGINEERING,2024,EEE,CSM,
41965,"ORASADMS,  P.V.",BASIC ELECTRICAL AND ELECTRONICS ENGINEERING /,2013,EEE,DEEE,
39046,"MADHU SAHU,  K.B.",BASIC ELECTRICAL ENGINEERING /,2017,EEE,CSE,
43248,"MANJUNATH,  K.",BASIC ELECTRICAL ENGINEERING /,2020,EEE,DMEC,
38831,"RAJALINGAM,  M.",BASIC ELECTRICAL ENGINEERING /,2009,EEE,DCIV,
8721,"SRIVASTVA, AMIT",BASIC ELECTRICAL ENGINEERING /,2009,EEE,EEE,
8589,"GROB, BERNARD",BASIC ELECTRONICS /,2001,EEE,EEE,
9143,"MCMULLAN, DAVID",BE YOUR OWN BOSS /,2016,EEE,DEEE,
9012,"BARARA, BRAHAM J.",BE YOUR OWN COACH /,2008,EEE,EEE,
9349,"COLLIN, P.H.",BEGINNERS DICTONARY OF AMERICAN ENGLISH USAGE /,2006,EEE,EEE,
9004,"BROCK, SUSAN L.",BETTER BUSINESS WRITING /,2006,EEE,H&S,
9151,"VALLINS, G.H.",BETTER ENGLISH /,2016,EEE,DMEC,
8973,J.D. O'CONNOR,BETTER ENGLISH PRONOUNCIATION /,2004,EEE,EEE,
8890,"HORSTMAN, CAY S.",BIG C++ /,2014,EEE,EEE,
8414,"REDDY, D.C.",BIOMEDICAL SIGNAL PROCESSING :,1999,EEE,DCOM,
8449,"NARULA, RAVI",BRAIN TEASERS /,2007,EEE,EEE,
8497,"CHATTERJEE, DEBASHIS",BREAK FREE /,2007,EEE,EEE,
8962,"LOW, D.A.",BRITAIN AND INDIAN NATIONALISM /,2010,EEE,ECE,
9174,"SMITH, STEVE",BUILD THAT TEAM /,2002,EEE,ECE,
9052,"LAVER, PETE",BUILDING A BRAND IN A WEEK /,2016,EEE,DCSE,
9364,"PHILPOT, SARAH",BUILDING BLOCKS FOR ENGLISH /,2012,EEE,ME,
9021,"GALBARTH, MARY",BUILDING TRUST /,,EEE,EEE,
9079,"CHAPMAN, JACQUELINE",BUSINESS RDCOVERY PLANNING IN A WEEK /,2016,EEE,DEEE,
8959,"SADQ, WAQAR",BUSINESS SERVICES ORCHESTRATION /,,EEE,EEE,
8405,"DESHPANDE, P.S.",C & DATA STRUCTURES /,1992,EEE,ECE,
8489,"KANETKAR, YASHAVANT P.",C PEARLS /,2000,EEE,EEE,
9010,"MORGAN, REBECCA L.",CALMING UPSET CUSTERS /,2003,EEE,EEE,
8968,"JONES, LEO",CAMBRIDGE ADVANCED LANGUAGE /,2000,EEE,EEE,
8999,"BONET, DIANA",CLEAR WRITING /,,EEE,EEE,
9173,"PARKER, EMILY KING",CLOSING SALES AND WINNING THE CUSTOMERS HEART /,2001,EEE,ECE,
9102,"SCHIFFMAN, STEPHAN",CLOSING TECHNIQUES /,2016,EEE,DEEE,
9051,"SOMERS, MATT",COACHING IN A WEEK /,2016,EEE,DCSE,
8971,"CROFT, WILLIAM",COGNITIVE LINGUISTICS /,1995,EEE,EEE,
8723,"VENKATARAM, PALLAPA",COMMUNICATION PROTOCAL ENGINEERING /,1999,EEE,EEE,
9172,"SHEHZAD, WASIMA",COMMUNICATION SKILLS EFFECTIVE COMMUNICATION /,2000,EEE,ECE,
8486,"HAYKIN, SIMON",COMMUNICATION SYSTEMS /,2000,EEE,EEE,
8925,"SOANES, CATHERINE",COMPACT OXFORD ENGLISH /,2008,EEE,EEE,
8736,"LOUDEN, KENNETH C.",COMPILER CONSTRUCTION :,2000,EEE,EEE,
8432,"BALCH, MARK",COMPLETE DIGITAL DESIGN /,2003,EEE,EEE,
9162,"NAGARAJ, GEETHA",COMPREHEND & COMPOSE /,1993,EEE,ECE,
8747,"RAJARAM, R.",COMPUTER CONCEPTS & C PROGRAMMING /,2006,EEE,EEE,
8420,"SEAMES, WARREN S.",COMPUTER NUMERICAL CONTROL /,2006,EEE,ECE,
9002,"HORN, SAM",CONCENTRATION /,2003,EEE,ECE,
9403,"GREEN, DAVID",CONTEMPORARY ENGLISH GRAMMAR STRUCTURES AND COMPOSITIONS /,2004,EEE,ME,
9436,"MURTHUY, J.D.",CONTEMPORARY ENGLISH GRAMMER FOR SCHOLARS AND STUDENTS /,2004,EEE,EEE,
39438,"HUSSAIN,  ASHFAQ",CONTROL SYSTEMS /,2017,EEE,CSE,
8680,"JAGAN, N.C.",CONTROL SYSTEMS /,1999,EEE,EEE,
8818,"SIVANANDAM, S.N.",CONTROL SYSTEMS ENGINEERING USING MATLAB /,2004,EEE,EEE,
9414,"NAIR, KEV",CORE FLUENCY THESAURUS /,2006,EEE,EEE,
9368,"SION, CHRIS",CREATING CONVERSATION IN CLASS /,2005,EEE,EEE,
9338,"GELATT, H.B.",CREATIVE DECISION MAKING /,2000,EEE,EEE,
9016,"KINSEY, GAMAN CAROL",CREATIVITY IN BUSINESS /,2007,EEE,EEE,
9003,"FELDMAN, DANIEL A.",CRITICAL THINKING /,2003,EEE,ECE,
8945,"KANT, IMMANUEL",CRITIQUE OF PURE REASON /,2006,EEE,EEE,
9063,"WOOD, LANGFORD NANI",CRM IN A WEEK /,2016,EEE,DCSE,
9103,"WOOD, FREDERICK T.",CURRENT ENGLISH USAGE /,2016,EEE,DEEE,
9073,"MORRIS, STEAVE",CVS IN A WEEK /,2016,EEE,DCSE,
39129,"RAJALINGAM,  M.",D.C.MACHINES & MEASURING INSTRUMENTS /,2017,EEE,CSE,
8595,"CONNOLLY, THOMAS",DATA BASE SYSTEMS :,2006,EEE,EEE,
8690,"LAROSE, DANIEL T.",DATA MIN9ING MOTHODS&MODELAS /,2016,EEE,DEEE,
8536,"DUNHAM, MARGARET H.",DATA MINING :,2016,EEE,DEEE,
8739,"GOODRICH, MICHAEL T.",DATA STRUCTURES ALGORITHMS IN C++ /,1999,EEE,EEE,
8605,"DROZDEK, ADAM",DATA STRUCTURES AND ALGORITHMS IN C++ /,2012,EEE,EEE,
9294,"LANGSAM, YEDIDYAH",DATA STRUCTURES USING JAVA /,2011,EEE,ME,
9295,"HUBBARD, JOHN R.",DATA STRUCTURES WITH JAVA /,2007,EEE,ME,
8648,"PONNIAH, PAULRAJ",DATA WAREHOUSING FUNDAMENTALS :,2003,EEE,EEE,
43249,"RAJESH,  M.P.",DC MACHINES & MEASURING INSTRUMENTS /,2020,EEE,H&S,
9213,"GALLAGHER, NANCY",DELTAS KEY TO THE NEXT GENERATION TOEFL TEST /,2001,EEE,EEE,
9144,"BRADBURY, ANDREW",DEVELOP YOUR NLP SKILLS /,2016,EEE,DEEE,
9013,"LLOYD, SAM R.",DEVELOPING POSITIVE ASSERTIVENESS /,,EEE,EEE,
8981,"LEAVER, BETTY LOU",DEVELOPING PROFESSIONAL LEVEL LANGUAGE PROFICIENCY /,2001,EEE,EEE,
9180,"FORSYTH, PATRICK",DEVELOPING YOUR STAFF /,2004,EEE,ECE,
9167,"VIJAY KUMAR, K.",DICTIONARY FOR MISSPELLERS /,2000,EEE,ECE,
8903,OXFORD,DICTIONARY FOR STUDENTS OF ENGLISH OXFORD COLLOCTIONS /,2005,EEE,EEE,
9395,"ALEXANDER, FRAN",DICTIONARY OF ABBREVIATIONS /,2006,EEE,EEE,
8879,"BANNOCK, GRAHAM",DICTIONARY OF BUSINESS /,2007,EEE,EEE,
9170,"LEWIS, NORMAN",DICTIONARY OF CORRECT SPELLING /,2000,EEE,ECE,
9413,"NAIR, KEV",DICTIONARY OF FLUENCY WORDS CLUSTERS /,2008,EEE,EEE,
9394,"PITT, NANCY",DICTIONARY OF MODERN ENGLISH USAGE /,2001,EEE,EEE,
8424,"AVGERAKIS, GEORGE",DIGITAL ANIMATION BIBLE /,2006,EEE,EEE,
43554,"GEORGE,  V.I.",DIGITAL CONTROL SYSTEMS /,2019,EEE,DMEC,
41975,"GEORGE,  V.T.",DIGITAL CONTROL SYSTEMS /,2019,EEE,DECE,
8696,"RANGNEKAR, SAROJ",DIGITAL ELECTRONICS /,1959,EEE,EEE,
8705,"TOKHEIM, ROGER L.",DIGITAL ELECTRONICS :,2005,EEE,EEE,
8742,"PRATT, WILLIAM K.",DIGITAL IMAGE PROCESSING /,2007,EEE,EEE,
8704,"KRISHNAMURTHY, K.A.",DIGITAL LAB PRIMER /,1994,EEE,EEE,
8504,"RAVINDRA, P.",DIGITAL POWER SYSTEM PROTECTION /,2005,EEE,EEE,
8415,"DINIZ, PAULO S.R.",DIGITAL SIGNAL PROCESSING :,2016,EEE,DCSE,
8446,"BAESE, MEYER U.",DIGITAL SIGNAL PROCESSING WITH FIELD PROGRAMMAMBLE GATE ARRAYS /,1987,EEE,ECE,
8768,"VENKATARAMANI, B.",DIGITAL SIGNAL PROCESSORS :,2006,EEE,EEE,
9022,"FREESTONE, JULIE",DISASTR PREPAREDNESS /,2007,EEE,EEE,
8564,"LOVASZ, L.",DISCRETE MATHEMATICS /,2006,EEE,EEE,
8578,"HAGGARD, GARY",DISCRETE MATHEMATICS FOR COMPUTER SCIENCE /,2010,EEE,EEE,
8966,"HEDSTROM, PETER",DISSECTING THE SOCIAL /,2008,EEE,EEE,
8491,DORLING KINDERSLEY,DK ILLUSTRATED OXFORD DICTIONARY /,1975,EEE,EEE,
8400,"BELL, JUDITH",DOING YOUR RESEARCH PROJECT /,1989,EEE,ECE,
8952,"LINDZEN, RICHARD S.",DYNAMICS IN ATMOSPHERIC PHYSICS /,2016,EEE,DEEE,
9205,"BILINGHAM, J.O.",EDITING AND REVISING TEXT /,2006,EEE,EEE,
8401,"WELLINGTON, JERRY",EDUCATIONAL RESEARCH /,1998,EEE,ECE,
9387,"JOHNSTONE, MEGAN JANE",EEFFICTIVE WRITING FOR HEALTH PROFEESSIONALS /,2006,EEE,EEE,
9001,"MADDUX, ROBERT B.",EFFECTIVE PERFORMANCE APPRAISALS /,2003,EEE,EEE,
9420,"FOSTER, JOHN",EFFECTIVE WRITING SKILLS FOR PUBLIC RELATIONS /,2001,EEE,EEE,
8790,"DE, N.K.",ELECTRIC DRIVES /,2009,EEE,EEE,
8608,"WEEDY, B.M.",ELECTRIC POWER SYSTEMS /,1989,EEE,EEE,
39733,"SHINGARE,  SUMANT",ELECTRICAL AND ELECTRONICS ENGINEERING /,2011,EEE,DCSE,
8717,"GUPTA, J.B.",ELECTRICAL AND ELECTRONICS ENGINEERING MATERIALS /,2000,EEE,ECE,
39394,"PRASAD,  V.",ELECTRICAL AND MECHANICAL TECHNOLOGY /,2017,EEE,CSE,
8478,"GILBERTSON, OSWALD I.",ELECTRICAL CABLE FOR POWER AND SIGNAL TRANSMISSHION /,2008,EEE,EEE,
39079,"RAJALINGAM,  M.",ELECTRICAL CIRCUITS /,2017,EEE,CIV,
8700,"UGALE, SUNITA P.",ELECTRICAL CIRCUITS AND MACHINES /,2007,EEE,MBA,
38962,"BHARADHWAJAN,  G.B.",ELECTRICAL ENGINEERING AND BASIC ELECTRONICS /,2017,EEE,DCIV,
43246,"MANJUNATH,  K.",ELECTRICAL ENGINEERING MATERIALS /,2020,EEE,MBA,
38830,"RAJALINGAM,  M.",ELECTRICAL ENGINEERING MATERIALS /,2009,EEE,DCIV,
